Date,Datetime,Hour,Time_of_day,Day_of_week,Month,Month_year,Year,Payment_type,Card,Coffee_name,Money
10/12/2024,10/12/2024 20:10,20,evening,Saturday,October,2024-10,2024,card,ANON-0000-0000-0507,Latte,35.76
10/13/2024,10/13/2024 9:54,9,morning,Sunday,October,2024-10,2024,card,ANON-0000-0000-0141,Cortado,25.96
10/13/2024,10/13/2024 12:20,12,at noon,Sunday,October,2024-10,2024,card,ANON-0000-0000-0752,Americano with Milk,30.86
10/13/2024,10/13/2024 13:32,13,at noon,Sunday,October,2024-10,2024,card,ANON-0000-0000-0650,Cortado,25.96
10/13/2024,10/13/2024 13:33,13,at noon,Sunday,October,2024-10,2024,card,ANON-0000-0000-0650,Espresso,21.06
10/13/2024,10/13/2024 13:34,13,at noon,Sunday,October,2024-10,2024,card,ANON-0000-0000-0650,Cortado,25.96
10/13/2024,10/13/2024 17:53,17,at noon,Sunday,October,2024-10,2024,card,ANON-0000-0000-0507,Latte,35.76
10/13/2024,10/13/2024 17:54,17,at noon,Sunday,October,2024-10,2024,card,ANON-0000-0000-0507,Latte,35.76
10/13/2024,10/13/2024 18:22,18,evening,Sunday,October,2024-10,2024,card,ANON-0000-0000-0753,Cappuccino,35.76
10/13/2024,10/13/2024 20:43,20,evening,Sunday,October,2024-10,2024,card,ANON-0000-0000-0257,Cappuccino,35.76
10/14/2024,10/14/2024 8:26,8,morning,Monday,October,2024-10,2024,card,ANON-0000-0000-0276,Americano with Milk,30.86
10/14/2024,10/14/2024 9:49,9,morning,Monday,October,2024-10,2024,card,ANON-0000-0000-0754,Cocoa,35.76
10/14/2024,10/14/2024 10:27,10,morning,Monday,October,2024-10,2024,card,ANON-0000-0000-0141,Cortado,25.96
10/14/2024,10/14/2024 10:38,10,morning,Monday,October,2024-10,2024,card,ANON-0000-0000-0440,Latte,35.76
10/14/2024,10/14/2024 10:39,10,morning,Monday,October,2024-10,2024,card,ANON-0000-0000-0440,Latte,35.76
10/14/2024,10/14/2024 11:23,11,morning,Monday,October,2024-10,2024,card,ANON-0000-0000-0755,Cappuccino,35.76
10/14/2024,10/14/2024 11:25,11,morning,Monday,October,2024-10,2024,card,ANON-0000-0000-0225,Americano,25.96
10/14/2024,10/14/2024 11:26,11,morning,Monday,October,2024-10,2024,card,ANON-0000-0000-0225,Americano,25.96
10/14/2024,10/14/2024 14:36,14,at noon,Monday,October,2024-10,2024,card,ANON-0000-0000-0756,Latte,35.76
10/14/2024,10/14/2024 14:49,14,at noon,Monday,October,2024-10,2024,card,ANON-0000-0000-0507,Latte,35.76
10/14/2024,10/14/2024 16:37,16,at noon,Monday,October,2024-10,2024,card,ANON-0000-0000-0757,Americano,25.96
10/14/2024,10/14/2024 18:19,18,evening,Monday,October,2024-10,2024,card,ANON-0000-0000-0758,Latte,35.76
10/14/2024,10/14/2024 18:20,18,evening,Monday,October,2024-10,2024,card,ANON-0000-0000-0758,Cappuccino,35.76
10/14/2024,10/14/2024 22:08,22,evening,Monday,October,2024-10,2024,card,ANON-0000-0000-0759,Latte,35.76
10/14/2024,10/14/2024 22:10,22,evening,Monday,October,2024-10,2024,card,ANON-0000-0000-0760,Latte,35.76
10/14/2024,10/14/2024 22:21,22,evening,Monday,October,2024-10,2024,card,ANON-0000-0000-0510,Latte,35.76
10/15/2024,10/15/2024 8:14,8,morning,Tuesday,October,2024-10,2024,card,ANON-0000-0000-0141,Cortado,25.96
10/15/2024,10/15/2024 8:34,8,morning,Tuesday,October,2024-10,2024,card,ANON-0000-0000-0761,Espresso,21.06
10/15/2024,10/15/2024 11:13,11,morning,Tuesday,October,2024-10,2024,card,ANON-0000-0000-0762,Hot Chocolate,35.76
10/15/2024,10/15/2024 11:15,11,morning,Tuesday,October,2024-10,2024,card,ANON-0000-0000-0736,Latte,35.76
10/15/2024,10/15/2024 11:16,11,morning,Tuesday,October,2024-10,2024,card,ANON-0000-0000-0736,Hot Chocolate,35.76
10/15/2024,10/15/2024 13:00,13,at noon,Tuesday,October,2024-10,2024,card,ANON-0000-0000-0763,Latte,35.76
10/15/2024,10/15/2024 13:15,13,at noon,Tuesday,October,2024-10,2024,card,ANON-0000-0000-0764,Americano with Milk,30.86
10/15/2024,10/15/2024 15:32,15,at noon,Tuesday,October,2024-10,2024,card,ANON-0000-0000-0683,Latte,35.76
10/15/2024,10/15/2024 15:54,15,at noon,Tuesday,October,2024-10,2024,card,ANON-0000-0000-0765,Americano,25.96
10/15/2024,10/15/2024 15:55,15,at noon,Tuesday,October,2024-10,2024,card,ANON-0000-0000-0765,Espresso,21.06
10/15/2024,10/15/2024 17:04,17,at noon,Tuesday,October,2024-10,2024,card,ANON-0000-0000-0766,Hot Chocolate,35.76
10/15/2024,10/15/2024 19:22,19,evening,Tuesday,October,2024-10,2024,card,ANON-0000-0000-0767,Americano,25.96
10/15/2024,10/15/2024 19:23,19,evening,Tuesday,October,2024-10,2024,card,ANON-0000-0000-0767,Cocoa,35.76
10/15/2024,10/15/2024 20:11,20,evening,Tuesday,October,2024-10,2024,card,ANON-0000-0000-0507,Latte,35.76
10/15/2024,10/15/2024 20:12,20,evening,Tuesday,October,2024-10,2024,card,ANON-0000-0000-0507,Latte,35.76
10/15/2024,10/15/2024 21:18,21,evening,Tuesday,October,2024-10,2024,card,ANON-0000-0000-0040,Hot Chocolate,35.76
10/15/2024,10/15/2024 21:35,21,evening,Tuesday,October,2024-10,2024,card,ANON-0000-0000-0040,Hot Chocolate,35.76
10/15/2024,10/15/2024 22:15,22,evening,Tuesday,October,2024-10,2024,card,ANON-0000-0000-0690,Latte,35.76
10/16/2024,10/16/2024 8:21,8,morning,Wednesday,October,2024-10,2024,card,ANON-0000-0000-0276,Americano with Milk,30.86
10/16/2024,10/16/2024 8:36,8,morning,Wednesday,October,2024-10,2024,card,ANON-0000-0000-0696,Hot Chocolate,35.76
10/16/2024,10/16/2024 9:25,9,morning,Wednesday,October,2024-10,2024,card,ANON-0000-0000-0570,Latte,35.76
10/16/2024,10/16/2024 10:15,10,morning,Wednesday,October,2024-10,2024,card,ANON-0000-0000-0571,Americano with Milk,30.86
10/16/2024,10/16/2024 10:16,10,morning,Wednesday,October,2024-10,2024,card,ANON-0000-0000-0571,Americano with Milk,30.86
10/16/2024,10/16/2024 10:45,10,morning,Wednesday,October,2024-10,2024,card,ANON-0000-0000-0333,Americano with Milk,30.86
10/16/2024,10/16/2024 11:49,11,morning,Wednesday,October,2024-10,2024,card,ANON-0000-0000-0768,Americano,25.96
10/16/2024,10/16/2024 12:29,12,at noon,Wednesday,October,2024-10,2024,card,ANON-0000-0000-0769,Americano with Milk,30.86
10/16/2024,10/16/2024 13:20,13,at noon,Wednesday,October,2024-10,2024,card,ANON-0000-0000-0764,Americano,25.96
10/16/2024,10/16/2024 16:45,16,at noon,Wednesday,October,2024-10,2024,card,ANON-0000-0000-0770,Latte,35.76
10/16/2024,10/16/2024 17:43,17,at noon,Wednesday,October,2024-10,2024,card,ANON-0000-0000-0510,Americano with Milk,30.86
10/16/2024,10/16/2024 19:37,19,evening,Wednesday,October,2024-10,2024,card,ANON-0000-0000-0771,Americano with Milk,30.86
10/16/2024,10/16/2024 19:38,19,evening,Wednesday,October,2024-10,2024,card,ANON-0000-0000-0771,Americano with Milk,30.86
10/16/2024,10/16/2024 21:20,21,evening,Wednesday,October,2024-10,2024,card,ANON-0000-0000-0772,Hot Chocolate,35.76
10/17/2024,10/17/2024 7:47,7,morning,Thursday,October,2024-10,2024,card,ANON-0000-0000-0696,Latte,35.76
10/17/2024,10/17/2024 7:58,7,morning,Thursday,October,2024-10,2024,card,ANON-0000-0000-0570,Latte,35.76
10/17/2024,10/17/2024 9:24,9,morning,Thursday,October,2024-10,2024,card,ANON-0000-0000-0773,Americano with Milk,30.86
10/17/2024,10/17/2024 10:26,10,morning,Thursday,October,2024-10,2024,card,ANON-0000-0000-0510,Latte,35.76
10/17/2024,10/17/2024 10:44,10,morning,Thursday,October,2024-10,2024,card,ANON-0000-0000-0313,Hot Chocolate,35.76
10/17/2024,10/17/2024 11:59,11,morning,Thursday,October,2024-10,2024,card,ANON-0000-0000-0774,Americano with Milk,30.86
10/17/2024,10/17/2024 13:57,13,at noon,Thursday,October,2024-10,2024,card,ANON-0000-0000-0775,Latte,35.76
10/17/2024,10/17/2024 14:34,14,at noon,Thursday,October,2024-10,2024,card,ANON-0000-0000-0776,Americano,25.96
10/17/2024,10/17/2024 16:37,16,at noon,Thursday,October,2024-10,2024,card,ANON-0000-0000-0702,Hot Chocolate,35.76
10/17/2024,10/17/2024 16:38,16,at noon,Thursday,October,2024-10,2024,card,ANON-0000-0000-0702,Hot Chocolate,35.76
10/17/2024,10/17/2024 16:39,16,at noon,Thursday,October,2024-10,2024,card,ANON-0000-0000-0702,Latte,35.76
10/17/2024,10/17/2024 16:48,16,at noon,Thursday,October,2024-10,2024,card,ANON-0000-0000-0777,Hot Chocolate,35.76
10/17/2024,10/17/2024 16:49,16,at noon,Thursday,October,2024-10,2024,card,ANON-0000-0000-0777,Hot Chocolate,35.76
10/17/2024,10/17/2024 17:08,17,at noon,Thursday,October,2024-10,2024,card,ANON-0000-0000-0258,Cappuccino,35.76
10/17/2024,10/17/2024 17:09,17,at noon,Thursday,October,2024-10,2024,card,ANON-0000-0000-0258,Hot Chocolate,35.76
10/17/2024,10/17/2024 19:43,19,evening,Thursday,October,2024-10,2024,card,ANON-0000-0000-0507,Latte,35.76
10/17/2024,10/17/2024 20:11,20,evening,Thursday,October,2024-10,2024,card,ANON-0000-0000-0778,Americano with Milk,30.86
10/17/2024,10/17/2024 21:46,21,evening,Thursday,October,2024-10,2024,card,ANON-0000-0000-0779,Latte,35.76
10/17/2024,10/17/2024 21:47,21,evening,Thursday,October,2024-10,2024,card,ANON-0000-0000-0779,Latte,35.76
10/17/2024,10/17/2024 21:48,21,evening,Thursday,October,2024-10,2024,card,ANON-0000-0000-0779,Latte,35.76
10/17/2024,10/17/2024 21:49,21,evening,Thursday,October,2024-10,2024,card,ANON-0000-0000-0779,Hot Chocolate,35.76
10/18/2024,10/18/2024 8:41,8,morning,Friday,October,2024-10,2024,card,ANON-0000-0000-0012,Cocoa,35.76
10/18/2024,10/18/2024 8:42,8,morning,Friday,October,2024-10,2024,card,ANON-0000-0000-0054,Cocoa,35.76
10/18/2024,10/18/2024 9:32,9,morning,Friday,October,2024-10,2024,card,ANON-0000-0000-0003,Cocoa,35.76
10/18/2024,10/18/2024 9:34,9,morning,Friday,October,2024-10,2024,card,ANON-0000-0000-0003,Cocoa,35.76
10/18/2024,10/18/2024 9:55,9,morning,Friday,October,2024-10,2024,card,ANON-0000-0000-0780,Cappuccino,35.76
10/18/2024,10/18/2024 11:54,11,morning,Friday,October,2024-10,2024,card,ANON-0000-0000-0780,Cappuccino,35.76
10/18/2024,10/18/2024 14:51,14,at noon,Friday,October,2024-10,2024,card,ANON-0000-0000-0781,Latte,35.76
10/18/2024,10/18/2024 14:52,14,at noon,Friday,October,2024-10,2024,card,ANON-0000-0000-0781,Cappuccino,35.76
10/18/2024,10/18/2024 15:39,15,at noon,Friday,October,2024-10,2024,card,ANON-0000-0000-0683,Americano,25.96
10/18/2024,10/18/2024 16:09,16,at noon,Friday,October,2024-10,2024,card,ANON-0000-0000-0782,Latte,35.76
10/18/2024,10/18/2024 17:45,17,at noon,Friday,October,2024-10,2024,card,ANON-0000-0000-0783,Hot Chocolate,35.76
10/18/2024,10/18/2024 21:14,21,evening,Friday,October,2024-10,2024,card,ANON-0000-0000-0012,Cocoa,35.76
10/18/2024,10/18/2024 21:15,21,evening,Friday,October,2024-10,2024,card,ANON-0000-0000-0012,Cocoa,35.76
10/18/2024,10/18/2024 21:52,21,evening,Friday,October,2024-10,2024,card,ANON-0000-0000-0784,Americano with Milk,30.86
10/18/2024,10/18/2024 22:03,22,evening,Friday,October,2024-10,2024,card,ANON-0000-0000-0690,Latte,35.76
10/19/2024,10/19/2024 8:34,8,morning,Saturday,October,2024-10,2024,card,ANON-0000-0000-0785,Americano with Milk,30.86
10/19/2024,10/19/2024 13:22,13,at noon,Saturday,October,2024-10,2024,card,ANON-0000-0000-0019,Latte,35.76
10/19/2024,10/19/2024 14:10,14,at noon,Saturday,October,2024-10,2024,card,ANON-0000-0000-0355,Cappuccino,35.76
10/19/2024,10/19/2024 15:56,15,at noon,Saturday,October,2024-10,2024,card,ANON-0000-0000-0507,Hot Chocolate,35.76
10/19/2024,10/19/2024 15:59,15,at noon,Saturday,October,2024-10,2024,card,ANON-0000-0000-0507,Latte,35.76
10/19/2024,10/19/2024 16:02,16,at noon,Saturday,October,2024-10,2024,card,ANON-0000-0000-0494,Latte,35.76
10/19/2024,10/19/2024 16:17,16,at noon,Saturday,October,2024-10,2024,card,ANON-0000-0000-0696,Latte,35.76
10/19/2024,10/19/2024 21:46,21,evening,Saturday,October,2024-10,2024,card,ANON-0000-0000-0690,Cocoa,35.76
10/19/2024,10/19/2024 22:46,22,evening,Saturday,October,2024-10,2024,card,ANON-0000-0000-0786,Cappuccino,35.76
10/20/2024,10/20/2024 8:40,8,morning,Sunday,October,2024-10,2024,card,ANON-0000-0000-0570,Latte,35.76
10/20/2024,10/20/2024 8:41,8,morning,Sunday,October,2024-10,2024,card,ANON-0000-0000-0570,Cocoa,35.76
10/20/2024,10/20/2024 11:16,11,morning,Sunday,October,2024-10,2024,card,ANON-0000-0000-0787,Latte,35.76
10/20/2024,10/20/2024 14:28,14,at noon,Sunday,October,2024-10,2024,card,ANON-0000-0000-0650,Hot Chocolate,35.76
10/20/2024,10/20/2024 14:29,14,at noon,Sunday,October,2024-10,2024,card,ANON-0000-0000-0650,Cortado,25.96
10/20/2024,10/20/2024 15:52,15,at noon,Sunday,October,2024-10,2024,card,ANON-0000-0000-0455,Americano with Milk,30.86
10/20/2024,10/20/2024 16:45,16,at noon,Sunday,October,2024-10,2024,card,ANON-0000-0000-0788,Latte,35.76
10/20/2024,10/20/2024 16:46,16,at noon,Sunday,October,2024-10,2024,card,ANON-0000-0000-0788,Latte,35.76
10/20/2024,10/20/2024 17:27,17,at noon,Sunday,October,2024-10,2024,card,ANON-0000-0000-0507,Latte,35.76
10/20/2024,10/20/2024 18:34,18,evening,Sunday,October,2024-10,2024,card,ANON-0000-0000-0012,Cocoa,35.76
10/20/2024,10/20/2024 18:35,18,evening,Sunday,October,2024-10,2024,card,ANON-0000-0000-0012,Cocoa,35.76
10/20/2024,10/20/2024 21:14,21,evening,Sunday,October,2024-10,2024,card,ANON-0000-0000-0789,Hot Chocolate,35.76
10/20/2024,10/20/2024 21:15,21,evening,Sunday,October,2024-10,2024,card,ANON-0000-0000-0790,Cortado,25.96
10/20/2024,10/20/2024 21:17,21,evening,Sunday,October,2024-10,2024,card,ANON-0000-0000-0791,Cocoa,35.76
10/20/2024,10/20/2024 21:25,21,evening,Sunday,October,2024-10,2024,card,ANON-0000-0000-0792,Latte,35.76
10/20/2024,10/20/2024 22:17,22,evening,Sunday,October,2024-10,2024,card,ANON-0000-0000-0550,Cappuccino,35.76
10/21/2024,10/21/2024 7:48,7,morning,Monday,October,2024-10,2024,card,ANON-0000-0000-0696,Latte,35.76
10/21/2024,10/21/2024 8:19,8,morning,Monday,October,2024-10,2024,card,ANON-0000-0000-0097,Latte,35.76
10/21/2024,10/21/2024 9:04,9,morning,Monday,October,2024-10,2024,card,ANON-0000-0000-0385,Americano with Milk,30.86
10/21/2024,10/21/2024 9:34,9,morning,Monday,October,2024-10,2024,card,ANON-0000-0000-0793,Latte,35.76
10/21/2024,10/21/2024 10:25,10,morning,Monday,October,2024-10,2024,card,ANON-0000-0000-0700,Americano,25.96
10/21/2024,10/21/2024 10:41,10,morning,Monday,October,2024-10,2024,card,ANON-0000-0000-0141,Cortado,25.96
10/21/2024,10/21/2024 10:42,10,morning,Monday,October,2024-10,2024,card,ANON-0000-0000-0141,Cortado,25.96
10/21/2024,10/21/2024 11:27,11,morning,Monday,October,2024-10,2024,card,ANON-0000-0000-0274,Espresso,21.06
10/21/2024,10/21/2024 12:40,12,at noon,Monday,October,2024-10,2024,card,ANON-0000-0000-0751,Cappuccino,35.76
10/21/2024,10/21/2024 14:42,14,at noon,Monday,October,2024-10,2024,card,ANON-0000-0000-0794,Latte,35.76
10/21/2024,10/21/2024 14:43,14,at noon,Monday,October,2024-10,2024,card,ANON-0000-0000-0726,Latte,35.76
10/21/2024,10/21/2024 15:27,15,at noon,Monday,October,2024-10,2024,card,ANON-0000-0000-0795,Americano with Milk,30.86
10/21/2024,10/21/2024 15:39,15,at noon,Monday,October,2024-10,2024,card,ANON-0000-0000-0796,Cortado,25.96
10/21/2024,10/21/2024 16:42,16,at noon,Monday,October,2024-10,2024,card,ANON-0000-0000-0225,Cocoa,35.76
10/21/2024,10/21/2024 16:55,16,at noon,Monday,October,2024-10,2024,card,ANON-0000-0000-0797,Latte,35.76
10/21/2024,10/21/2024 19:21,19,evening,Monday,October,2024-10,2024,card,ANON-0000-0000-0798,Hot Chocolate,35.76
10/21/2024,10/21/2024 21:05,21,evening,Monday,October,2024-10,2024,card,ANON-0000-0000-0799,Latte,35.76
10/21/2024,10/21/2024 22:30,22,evening,Monday,October,2024-10,2024,card,ANON-0000-0000-0789,Cocoa,35.76
10/21/2024,10/21/2024 22:31,22,evening,Monday,October,2024-10,2024,card,ANON-0000-0000-0791,Hot Chocolate,35.76
10/22/2024,10/22/2024 7:33,7,morning,Tuesday,October,2024-10,2024,card,ANON-0000-0000-0696,Latte,35.76
10/22/2024,10/22/2024 7:34,7,morning,Tuesday,October,2024-10,2024,card,ANON-0000-0000-0696,Cappuccino,35.76
10/22/2024,10/22/2024 8:25,8,morning,Tuesday,October,2024-10,2024,card,ANON-0000-0000-0276,Americano with Milk,30.86
10/22/2024,10/22/2024 9:17,9,morning,Tuesday,October,2024-10,2024,card,ANON-0000-0000-0800,Cortado,25.96
10/22/2024,10/22/2024 10:51,10,morning,Tuesday,October,2024-10,2024,card,ANON-0000-0000-0402,Espresso,21.06
10/22/2024,10/22/2024 10:52,10,morning,Tuesday,October,2024-10,2024,card,ANON-0000-0000-0402,Cortado,25.96
10/22/2024,10/22/2024 18:07,18,evening,Tuesday,October,2024-10,2024,card,ANON-0000-0000-0801,Americano,25.96
10/22/2024,10/22/2024 19:46,19,evening,Tuesday,October,2024-10,2024,card,ANON-0000-0000-0507,Hot Chocolate,35.76
10/22/2024,10/22/2024 19:47,19,evening,Tuesday,October,2024-10,2024,card,ANON-0000-0000-0507,Latte,35.76
10/23/2024,10/23/2024 7:58,7,morning,Wednesday,October,2024-10,2024,card,ANON-0000-0000-0696,Latte,35.76
10/23/2024,10/23/2024 8:45,8,morning,Wednesday,October,2024-10,2024,card,ANON-0000-0000-0276,Americano with Milk,30.86
10/23/2024,10/23/2024 10:24,10,morning,Wednesday,October,2024-10,2024,card,ANON-0000-0000-0141,Cortado,25.96
10/23/2024,10/23/2024 12:31,12,at noon,Wednesday,October,2024-10,2024,card,ANON-0000-0000-0802,Americano with Milk,30.86
10/23/2024,10/23/2024 16:20,16,at noon,Wednesday,October,2024-10,2024,card,ANON-0000-0000-0803,Americano with Milk,30.86
10/23/2024,10/23/2024 16:21,16,at noon,Wednesday,October,2024-10,2024,card,ANON-0000-0000-0803,Americano with Milk,30.86
10/23/2024,10/23/2024 16:42,16,at noon,Wednesday,October,2024-10,2024,card,ANON-0000-0000-0804,Cappuccino,35.76
10/23/2024,10/23/2024 17:02,17,at noon,Wednesday,October,2024-10,2024,card,ANON-0000-0000-0805,Espresso,21.06
10/23/2024,10/23/2024 18:58,18,evening,Wednesday,October,2024-10,2024,card,ANON-0000-0000-0040,Cocoa,35.76
10/23/2024,10/23/2024 19:00,19,evening,Wednesday,October,2024-10,2024,card,ANON-0000-0000-0040,Cappuccino,35.76
10/23/2024,10/23/2024 21:57,21,evening,Wednesday,October,2024-10,2024,card,ANON-0000-0000-0518,Americano with Milk,30.86
10/23/2024,10/23/2024 21:58,21,evening,Wednesday,October,2024-10,2024,card,ANON-0000-0000-0806,Hot Chocolate,35.76
10/23/2024,10/23/2024 22:23,22,evening,Wednesday,October,2024-10,2024,card,ANON-0000-0000-0807,Latte,35.76
10/24/2024,10/24/2024 12:07,12,at noon,Thursday,October,2024-10,2024,card,ANON-0000-0000-0808,Americano,25.96
10/24/2024,10/24/2024 13:24,13,at noon,Thursday,October,2024-10,2024,card,ANON-0000-0000-0809,Cappuccino,35.76
10/24/2024,10/24/2024 14:09,14,at noon,Thursday,October,2024-10,2024,card,ANON-0000-0000-0804,Cappuccino,35.76
10/24/2024,10/24/2024 14:49,14,at noon,Thursday,October,2024-10,2024,card,ANON-0000-0000-0810,Hot Chocolate,35.76
10/24/2024,10/24/2024 14:49,14,at noon,Thursday,October,2024-10,2024,card,ANON-0000-0000-0810,Latte,35.76
10/24/2024,10/24/2024 15:47,15,at noon,Thursday,October,2024-10,2024,card,ANON-0000-0000-0788,Latte,35.76
10/24/2024,10/24/2024 15:48,15,at noon,Thursday,October,2024-10,2024,card,ANON-0000-0000-0788,Latte,35.76
10/24/2024,10/24/2024 18:53,18,evening,Thursday,October,2024-10,2024,card,ANON-0000-0000-0811,Americano,25.96
10/24/2024,10/24/2024 18:55,18,evening,Thursday,October,2024-10,2024,card,ANON-0000-0000-0811,Americano,25.96
10/24/2024,10/24/2024 19:50,19,evening,Thursday,October,2024-10,2024,card,ANON-0000-0000-0507,Latte,35.76
10/24/2024,10/24/2024 20:44,20,evening,Thursday,October,2024-10,2024,card,ANON-0000-0000-0812,Americano,25.96
10/24/2024,10/24/2024 21:14,21,evening,Thursday,October,2024-10,2024,card,ANON-0000-0000-0813,Hot Chocolate,35.76
10/24/2024,10/24/2024 21:15,21,evening,Thursday,October,2024-10,2024,card,ANON-0000-0000-0813,Hot Chocolate,35.76
10/24/2024,10/24/2024 21:56,21,evening,Thursday,October,2024-10,2024,card,ANON-0000-0000-0637,Hot Chocolate,35.76
10/24/2024,10/24/2024 21:57,21,evening,Thursday,October,2024-10,2024,card,ANON-0000-0000-0637,Cappuccino,35.76
10/25/2024,10/25/2024 7:38,7,morning,Friday,October,2024-10,2024,card,ANON-0000-0000-0696,Cappuccino,35.76
10/25/2024,10/25/2024 7:45,7,morning,Friday,October,2024-10,2024,card,ANON-0000-0000-0402,Espresso,21.06
10/25/2024,10/25/2024 8:10,8,morning,Friday,October,2024-10,2024,card,ANON-0000-0000-0570,Cocoa,35.76
10/25/2024,10/25/2024 8:10,8,morning,Friday,October,2024-10,2024,card,ANON-0000-0000-0570,Latte,35.76
10/25/2024,10/25/2024 8:18,8,morning,Friday,October,2024-10,2024,card,ANON-0000-0000-0084,Cocoa,35.76
10/25/2024,10/25/2024 10:03,10,morning,Friday,October,2024-10,2024,card,ANON-0000-0000-0683,Americano,25.96
10/25/2024,10/25/2024 10:05,10,morning,Friday,October,2024-10,2024,card,ANON-0000-0000-0683,Americano,25.96
10/25/2024,10/25/2024 10:51,10,morning,Friday,October,2024-10,2024,card,ANON-0000-0000-0276,Americano with Milk,30.86
10/25/2024,10/25/2024 11:49,11,morning,Friday,October,2024-10,2024,card,ANON-0000-0000-0012,Cocoa,35.76
10/25/2024,10/25/2024 11:50,11,morning,Friday,October,2024-10,2024,card,ANON-0000-0000-0012,Cocoa,35.76
10/25/2024,10/25/2024 12:06,12,at noon,Friday,October,2024-10,2024,card,ANON-0000-0000-0141,Cortado,25.96
10/25/2024,10/25/2024 12:40,12,at noon,Friday,October,2024-10,2024,card,ANON-0000-0000-0814,Latte,35.76
10/25/2024,10/25/2024 14:23,14,at noon,Friday,October,2024-10,2024,card,ANON-0000-0000-0137,Cappuccino,35.76
10/25/2024,10/25/2024 22:19,22,evening,Friday,October,2024-10,2024,card,ANON-0000-0000-0815,Hot Chocolate,35.76
10/25/2024,10/25/2024 22:22,22,evening,Friday,October,2024-10,2024,card,ANON-0000-0000-0815,Espresso,21.06
10/26/2024,10/26/2024 7:49,7,morning,Saturday,October,2024-10,2024,card,ANON-0000-0000-0682,Cappuccino,35.76
10/26/2024,10/26/2024 8:41,8,morning,Saturday,October,2024-10,2024,card,ANON-0000-0000-0141,Cortado,25.96
10/26/2024,10/26/2024 8:53,8,morning,Saturday,October,2024-10,2024,card,ANON-0000-0000-0334,Cappuccino,35.76
